player,total_hands,vpip_hands,pfr_hands,channels_played_count,months_played_count,channels_played,VPIP,PFR,heuristic_label,vpip_minus_pfr,cluster
jiggaman,195,76,1,1,2,holdem,38.97435897435898,0.5128205128205128,Fish,38.46153846153847,0
sarahb,195,102,21,1,2,holdem,52.30769230769232,10.76923076923077,Fish,41.53846153846155,2
Kazam,195,128,9,1,1,holdem,65.64102564102564,4.615384615384616,Fish,61.02564102564102,2
helixcat,195,123,20,1,1,holdem,63.07692307692307,10.256410256410255,Fish,52.82051282051282,2
rook,195,90,14,1,1,holdem,46.15384615384615,7.179487179487179,Fish,38.97435897435898,0
lvpike,195,90,7,1,2,holdem,46.15384615384615,3.589743589743589,Fish,42.56410256410256,0
Kub_One,195,129,38,1,1,holdem,66.15384615384615,19.48717948717949,LAG,46.66666666666666,2
Psychic,195,85,17,1,2,holdem,43.58974358974359,8.717948717948717,Fish,34.87179487179488,0
Tower,195,113,25,1,2,holdem,57.94871794871796,12.82051282051282,Fish,45.12820512820514,2
zam,195,75,13,1,2,holdem,38.46153846153847,6.666666666666667,Fish,31.7948717948718,0
TAFKAP,195,64,20,1,1,holdem,32.82051282051282,10.256410256410255,Fish,22.56410256410256,0
rockets,195,57,16,1,1,holdem1,29.230769230769237,8.205128205128204,Fish,21.02564102564103,0
jacko,195,60,15,1,1,holdem,30.76923076923077,7.6923076923076925,Fish,23.07692307692308,0
Fluffer,195,142,6,1,1,holdem,72.82051282051282,3.076923076923077,Fish,69.74358974358974,2
Bigdtony,195,78,35,1,1,holdem,40.0,17.94871794871795,LAG,22.05128205128205,0
Studlee,195,92,46,1,1,holdem,47.179487179487175,23.589743589743588,LAG,23.589743589743588,0
SkiFreak,195,80,15,2,1,"holdem,holdem1",41.02564102564102,7.6923076923076925,Fish,33.33333333333333,0
Lo-Han,195,81,50,1,1,holdem,41.53846153846154,25.64102564102564,LAG,15.8974358974359,0
archime,194,169,161,1,2,holdem,87.11340206185567,82.9896907216495,LAG,4.123711340206171,1
Phlop,194,83,7,2,1,"holdem,holdem1",42.78350515463917,3.608247422680412,Fish,39.17525773195876,0
ba1,194,128,39,1,1,holdem1,65.97938144329896,20.103092783505154,LAG,45.87628865979381,2
sk00lbot,194,64,15,2,1,"holdem,holdem1",32.98969072164948,7.731958762886598,Fish,25.25773195876288,0
BadPlayer,194,47,6,2,3,"holdem,holdem1",24.22680412371134,3.0927835051546397,Rock,21.1340206185567,0
Talisman,194,118,34,1,1,holdem,60.824742268041234,17.525773195876287,LAG,43.29896907216495,2
invisible,194,67,29,1,2,holdem,34.5360824742268,14.948453608247425,Fish,19.58762886597938,0
KKK,194,94,64,2,2,"holdem,holdem1",48.45360824742268,32.98969072164948,LAG,15.463917525773198,3
Barrecuda,194,58,25,1,1,holdem,29.89690721649485,12.886597938144329,Fish,17.01030927835052,0
easy,194,137,99,1,2,holdem,70.61855670103093,51.03092783505154,LAG,19.587628865979383,3
sld2,194,178,11,2,1,"holdem,holdem1",91.75257731958764,5.670103092783505,Fish,86.08247422680412,2
cds,194,165,60,1,3,holdem,85.05154639175258,30.927835051546392,LAG,54.123711340206185,3
twttwt,193,92,19,1,1,holdem,47.66839378238342,9.844559585492227,Fish,37.82383419689119,0
sweetone,193,104,7,2,3,"holdem,holdemii",53.8860103626943,3.6269430051813463,Fish,50.25906735751296,2
castana,193,167,3,1,2,holdem,86.52849740932642,1.5544041450777202,Fish,84.9740932642487,2
Grinder`,193,78,3,1,2,holdem,40.41450777202073,1.5544041450777202,Fish,38.86010362694301,0
Slugger,193,115,6,2,2,"holdem,holdem1",59.58549222797927,3.1088082901554404,Fish,56.47668393782384,2
patdealer,193,92,21,1,5,holdem,47.66839378238342,10.88082901554404,Fish,36.78756476683938,0
SourMash,193,47,17,1,6,holdem,24.352331606217614,8.808290155440414,Rock,15.544041450777204,0
Makaveli,193,139,77,1,3,holdem,72.02072538860104,39.89637305699482,LAG,32.12435233160622,3
SIR,193,100,15,1,1,holdem,51.813471502590666,7.772020725388601,Fish,44.04145077720207,2
Harppo,193,83,32,1,2,holdem,43.005181347150256,16.580310880829018,LAG,26.42487046632124,0
stroker,193,110,86,1,1,holdem,56.994818652849744,44.55958549222797,LAG,12.43523316062177,3
derf,193,95,14,1,1,holdem,49.22279792746114,7.253886010362693,Fish,41.968911917098445,0
Cataclysm,193,68,21,1,1,holdem,35.233160621761655,10.88082901554404,Fish,24.35233160621761,0
BlauWeiss,193,124,10,1,1,holdem,64.24870466321244,5.181347150259067,Fish,59.06735751295337,2
hopefull,193,157,2,1,1,holdem,81.34715025906736,1.0362694300518136,Fish,80.31088082901555,2
coxa,193,98,2,1,5,holdem,50.77720207253886,1.0362694300518136,Fish,49.74093264248705,0
BJ-Boy,193,98,7,1,4,holdem,50.77720207253886,3.6269430051813463,Fish,47.15025906735752,0
Benth,193,152,47,1,3,holdem,78.75647668393782,24.352331606217614,LAG,54.4041450777202,3
hummer,193,163,42,1,1,holdem1,84.4559585492228,21.76165803108808,LAG,62.69430051813472,3
BigTC2,193,162,3,1,2,holdem,83.93782383419689,1.5544041450777202,Fish,82.38341968911917,2
FaTaL5,193,165,4,1,2,holdem,85.49222797927462,2.072538860103627,Fish,83.41968911917098,2
Tiltboy,192,81,44,1,3,holdem,42.1875,22.916666666666664,LAG,19.270833333333336,0
Malice,192,124,41,1,3,holdem,64.58333333333334,21.354166666666664,LAG,43.22916666666668,3
x_master_,192,80,16,1,3,holdem,41.66666666666667,8.333333333333332,Fish,33.33333333333334,0
Dweeb,192,114,66,1,1,holdem,59.375,34.375,LAG,25.0,3
Excaliber,192,88,47,1,1,holdem,45.83333333333333,24.479166666666664,LAG,21.354166666666664,0
lmr,192,84,6,1,1,holdem,43.75,3.125,Fish,40.625,0
IndyZ,192,74,8,1,1,holdem,38.54166666666667,4.166666666666666,Fish,34.37500000000001,0
mdoliwa,192,164,46,1,1,holdem,85.41666666666666,23.958333333333336,LAG,61.45833333333332,3
sager{8},192,107,82,2,2,"holdem,holdemii",55.72916666666666,42.70833333333333,LAG,13.020833333333336,3
fiveeyes,192,80,0,1,2,holdem,41.66666666666667,0.0,Fish,41.66666666666667,0
slimmeisi,192,75,41,1,2,holdem,39.0625,21.354166666666664,LAG,17.708333333333336,0
RD1,192,67,13,1,4,holdem,34.89583333333333,6.770833333333333,Fish,28.125,0
Sunrise,192,97,4,1,1,holdem1,50.520833333333336,2.083333333333333,Fish,48.4375,0
LoserBot,192,60,16,1,2,holdem,31.25,8.333333333333332,Fish,22.916666666666668,0
DocWild,192,179,40,1,2,holdem,93.22916666666666,20.833333333333336,LAG,72.39583333333331,3
IslamU,192,125,83,2,1,"holdem,holdem1",65.10416666666666,43.22916666666667,LAG,21.874999999999982,3
eb,192,64,18,1,3,holdem,33.33333333333333,9.375,Fish,23.95833333333333,0
RebelYell,191,55,25,1,1,holdem,28.79581151832461,13.089005235602096,Fish,15.706806282722514,0
Hickup,191,124,6,1,1,holdem,64.92146596858639,3.1413612565445024,Fish,61.78010471204189,2
sookie,191,72,1,1,1,holdem,37.696335078534034,0.5235602094240838,Fish,37.17277486910995,0
Clock,191,38,26,1,1,holdem,19.895287958115183,13.612565445026178,Rock,6.282722513089006,0
TheBomb,191,96,4,1,6,holdem,50.26178010471204,2.094240837696335,Fish,48.167539267015705,0
Taler2,191,71,1,2,2,"holdem,holdem1",37.17277486910995,0.5235602094240838,Fish,36.64921465968587,0
shavoll10,191,115,7,1,2,holdem,60.20942408376963,3.664921465968586,Fish,56.54450261780104,2
vjs,191,72,7,1,1,holdem,37.696335078534034,3.664921465968586,Fish,34.031413612565444,0
RiverMo2,191,168,164,2,2,"holdem,holdem1",87.95811518324608,85.86387434554975,LAG,2.094240837696333,1
Cayman,191,69,38,1,3,holdem,36.12565445026178,19.895287958115183,LAG,16.230366492146594,0
Flusher,191,57,18,1,2,holdem,29.84293193717277,9.424083769633508,Fish,20.418848167539263,0
UKFan00,191,149,7,1,2,holdem,78.01047120418848,3.664921465968586,Fish,74.34554973821989,2
Aceking,191,34,13,1,3,holdem,17.801047120418847,6.806282722513089,Rock,10.994764397905758,0
Minimin,191,111,19,1,2,holdem,58.1151832460733,9.947643979057592,Fish,48.16753926701571,2
sphano,191,101,13,1,1,holdem,52.87958115183245,6.806282722513089,Fish,46.073298429319365,2
Nori,191,96,1,1,1,holdem1,50.26178010471204,0.5235602094240838,Fish,49.73821989528796,0
kayaks,191,119,57,2,3,"holdem,holdemii",62.30366492146597,29.84293193717277,LAG,32.4607329842932,3
Jam1001,191,123,31,1,2,holdem,64.3979057591623,16.230366492146597,LAG,48.1675392670157,2
Jam1,191,83,32,1,1,holdem,43.45549738219896,16.75392670157068,LAG,26.70157068062828,0
broccoli,190,107,83,2,1,"holdem,holdem1",56.315789473684205,43.6842105263158,LAG,12.63157894736841,3
Bubba,190,83,26,1,4,holdem,43.6842105263158,13.684210526315791,Fish,30.000000000000004,0
Aiglet,190,90,19,2,3,"holdem,holdemii",47.368421052631575,10.0,Fish,37.368421052631575,0
RunStop,190,114,9,1,1,holdem,60.0,4.736842105263158,Fish,55.26315789473684,2
billyboat,190,104,66,1,4,holdem,54.736842105263165,34.73684210526316,LAG,20.000000000000007,3
Draven,190,117,19,1,3,holdem,61.578947368421055,10.0,Fish,51.578947368421055,2
TheNewGuy,190,159,69,2,2,"holdem,holdem1",83.6842105263158,36.31578947368421,LAG,47.36842105263158,3
storve,190,41,6,1,1,holdem,21.57894736842105,3.1578947368421053,Rock,18.42105263157895,0
SR,190,139,113,1,4,holdem,73.15789473684211,59.47368421052632,LAG,13.684210526315796,1
oopoop,190,74,10,1,1,holdem,38.94736842105263,5.263157894736842,Fish,33.68421052631579,0
Some-1-,190,143,5,1,1,holdem,75.26315789473685,2.631578947368421,Fish,72.63157894736842,2
BCROOK,190,103,15,2,3,"holdem,holdem1",54.21052631578947,7.894736842105263,Fish,46.31578947368421,2
OldTymer,190,105,16,1,5,holdem,55.26315789473685,8.421052631578947,Fish,46.842105263157904,2
MSmith,190,92,12,1,1,holdem,48.42105263157895,6.315789473684211,Fish,42.10526315789473,0
rktNL,190,51,15,1,2,holdem,26.84210526315789,7.894736842105263,Fish,18.94736842105263,0
Johnnys,190,86,10,1,1,holdem,45.26315789473684,5.263157894736842,Fish,40.0,0
I_sux,190,55,5,1,1,holdem,28.947368421052637,2.631578947368421,Fish,26.31578947368421,0
Rtrout,189,106,15,2,7,"holdem,holdem1",56.08465608465608,7.936507936507936,Fish,48.14814814814815,2
Rupture,189,167,32,1,1,holdem,88.35978835978835,16.93121693121693,LAG,71.42857142857142,2
TO_Champ,189,62,26,1,1,holdem,32.804232804232804,13.756613756613756,Fish,19.047619047619047,0
Oriole,189,63,15,1,1,holdem,33.33333333333333,7.936507936507936,Fish,25.396825396825392,0
Johnco,189,126,26,1,1,holdem,66.66666666666666,13.756613756613756,Fish,52.9100529100529,2
MrOnePair,189,103,3,1,1,holdem,54.4973544973545,1.5873015873015872,Fish,52.91005291005291,2
VanTage,189,109,15,1,1,holdem,57.67195767195767,7.936507936507936,Fish,49.73544973544973,2
Igobroke,189,82,13,1,4,holdem,43.386243386243386,6.878306878306878,Fish,36.507936507936506,0
AnnaRexic,189,90,34,1,1,holdem,47.61904761904761,17.989417989417987,LAG,29.629629629629623,0
badstreet,189,62,4,1,1,holdem,32.804232804232804,2.1164021164021163,Fish,30.687830687830687,0
russ,189,86,35,2,3,"holdem,holdem1",45.5026455026455,18.51851851851852,LAG,26.98412698412698,0
elf1,189,116,86,2,2,"holdem,holdemii",61.37566137566137,45.5026455026455,LAG,15.873015873015872,3
Feonix,189,45,8,1,1,holdem,23.809523809523807,4.232804232804233,Rock,19.576719576719576,0
Titus,189,93,8,1,2,holdem,49.2063492063492,4.232804232804233,Fish,44.97354497354497,0
zoo,189,98,37,2,1,"holdem,holdem1",51.85185185185185,19.576719576719576,LAG,32.27513227513227,2
Quisky,189,100,38,2,1,"holdem,holdem1",52.9100529100529,20.105820105820104,LAG,32.8042328042328,2
JeremyG,188,133,19,2,2,"holdem,holdem1",70.74468085106383,10.106382978723405,Fish,60.63829787234043,2
pumpuup,188,40,13,2,7,"holdem,holdemii",21.27659574468085,6.914893617021277,Rock,14.361702127659573,0
Care,188,85,16,1,1,holdem,45.21276595744681,8.51063829787234,Fish,36.70212765957447,0
assneck,188,102,26,1,1,holdem,54.25531914893617,13.829787234042554,Fish,40.42553191489361,2
gameover,188,123,5,1,1,holdem,65.42553191489363,2.6595744680851063,Fish,62.76595744680852,2
DarkHeat,188,157,132,1,1,holdem1,83.51063829787235,70.2127659574468,LAG,13.297872340425542,1
JJW18,188,81,9,1,5,holdem,43.08510638297872,4.787234042553192,Fish,38.29787234042553,0
sociopath,188,68,60,2,1,"holdem,holdem1",36.17021276595745,31.91489361702128,LAG,4.255319148936174,0
presario,188,113,33,2,2,"holdem,holdem1",60.1063829787234,17.5531914893617,LAG,42.5531914893617,2
burrito4,188,170,170,1,3,holdem,90.42553191489364,90.42553191489364,LAG,0.0,1
Minnow,188,74,12,1,2,holdem,39.361702127659576,6.382978723404255,Fish,32.97872340425532,0
bharat,188,75,24,1,3,holdem,39.8936170212766,12.76595744680851,Fish,27.127659574468087,0
Gorwrath,188,101,34,1,6,holdem,53.72340425531915,18.08510638297873,LAG,35.63829787234043,2
Dirt,188,92,46,2,4,"holdem,holdem1",48.93617021276596,24.46808510638298,LAG,24.46808510638298,3
Big500,188,132,13,2,1,"holdem,holdem1",70.2127659574468,6.914893617021277,Fish,63.29787234042553,2
Wurm,188,85,17,1,1,holdem,45.21276595744681,9.042553191489365,Fish,36.17021276595745,0
SlySnake,188,96,47,2,1,"holdem,holdem1",51.06382978723404,25.0,LAG,26.06382978723404,3
AlexPOgan,188,74,10,1,1,holdem,39.361702127659576,5.319148936170213,Fish,34.04255319148936,0
baloo,188,111,45,2,1,"holdem,holdem1",59.04255319148937,23.93617021276596,LAG,35.10638297872341,3
zZz,187,75,38,1,1,holdem,40.10695187165776,20.32085561497326,LAG,19.78609625668449,0
bigtex,187,64,29,1,3,holdem,34.22459893048128,15.508021390374331,LAG,18.716577540106947,0
Deaglos,187,141,27,2,5,"holdem,holdemii",75.40106951871658,14.43850267379679,Fish,60.96256684491979,2
Tunafish,187,79,35,1,2,holdem,42.24598930481284,18.71657754010695,LAG,23.529411764705888,0
Goddess,187,126,54,2,4,"holdem,holdem1",67.37967914438502,28.87700534759358,LAG,38.50267379679144,3
flubnurd1,187,61,10,1,1,holdem,32.62032085561498,5.347593582887701,Fish,27.27272727272728,0
CitiBank,187,52,24,2,3,"holdem,holdemii",27.807486631016044,12.834224598930485,Fish,14.97326203208556,0
LIZARD,187,83,21,1,1,holdem,44.38502673796791,11.229946524064172,Fish,33.155080213903744,0
henry,187,150,7,1,2,holdem,80.21390374331551,3.7433155080213902,Fish,76.47058823529412,2
IFnSuck,187,100,25,2,5,"holdem,holdemii",53.475935828877006,13.368983957219251,Fish,40.10695187165776,2
FycipS1,187,4,2,1,2,holdem,2.13903743315508,1.06951871657754,Rock,1.06951871657754,0
handz,187,158,15,1,2,holdem,84.49197860962568,8.02139037433155,Fish,76.47058823529413,2
jiitv,187,110,7,2,2,"holdem,holdemii",58.82352941176471,3.7433155080213902,Fish,55.08021390374332,2
daraco,187,74,10,1,7,holdem,39.57219251336899,5.347593582887701,Fish,34.22459893048129,0
Efreeti,187,78,4,2,3,"holdem,holdem1",41.711229946524064,2.13903743315508,Fish,39.57219251336898,0
kasimodo,187,53,2,1,1,holdem,28.34224598930481,1.06951871657754,Fish,27.272727272727277,0
erock,187,79,33,1,8,holdem,42.24598930481284,17.647058823529413,LAG,24.598930481283425,0
alterego,187,112,26,1,1,holdem,59.89304812834224,13.903743315508022,Fish,45.98930481283422,2
toasthaus,187,108,11,1,3,holdem,57.75401069518716,5.88235294117647,Fish,51.87165775401069,2
DomX,187,144,43,1,3,holdem,77.00534759358288,22.994652406417117,LAG,54.010695187165766,3
Brousin,186,50,0,1,3,holdem,26.881720430107524,0.0,Fish,26.881720430107524,0
CardCheat,186,168,161,2,1,"holdem,holdem1",90.32258064516128,86.55913978494624,LAG,3.7634408602150415,1
stevebuxx,186,124,17,1,2,holdem,66.66666666666666,9.13978494623656,Fish,57.5268817204301,2
suxatpokr,186,58,30,1,2,holdem,31.18279569892473,16.129032258064516,LAG,15.053763440860216,0
healthnut,186,132,19,1,1,holdem,70.96774193548387,10.21505376344086,Fish,60.75268817204301,2
ster0,186,44,6,1,2,holdem,23.655913978494624,3.225806451612903,Rock,20.43010752688172,0
icebar,186,93,36,1,1,holdem,50.0,19.35483870967742,LAG,30.64516129032258,0
Donor,186,132,31,1,2,holdem,70.96774193548387,16.666666666666664,LAG,54.30107526881721,2
oeshill,186,77,35,1,1,holdem1,41.39784946236559,18.817204301075268,LAG,22.580645161290324,0
billyard,186,139,14,1,7,holdem,74.73118279569893,7.526881720430108,Fish,67.20430107526882,2
ColdC,186,82,35,2,2,"holdem,holdem1",44.08602150537634,18.817204301075268,LAG,25.26881720430108,0
jon,186,66,18,1,2,holdem,35.483870967741936,9.67741935483871,Fish,25.806451612903224,0
rik22222,186,33,14,1,2,holdem,17.741935483870968,7.526881720430108,Rock,10.21505376344086,0
_Whisper_,186,96,48,1,2,holdem,51.61290322580645,25.806451612903224,LAG,25.806451612903224,3
some,186,51,20,1,4,holdem,27.41935483870968,10.75268817204301,Fish,16.666666666666664,0
Rawpower,186,80,29,1,1,holdem,43.01075268817204,15.591397849462366,LAG,27.419354838709676,0
ZhaoYun,186,39,10,1,3,holdem,20.967741935483872,5.376344086021505,Rock,15.591397849462368,0
Trotsky,186,71,22,1,3,holdem,38.17204301075269,11.827956989247312,Fish,26.344086021505376,0
medlohxet,186,117,16,2,2,"holdem,holdem1",62.903225806451616,8.60215053763441,Fish,54.30107526881721,2
|demo|,185,85,37,1,1,holdem,45.94594594594595,20.0,LAG,25.94594594594595,0
marq6,185,90,15,1,1,holdem,48.64864864864865,8.108108108108109,Fish,40.54054054054055,0
VonRomanA,185,67,12,1,1,holdem,36.21621621621622,6.486486486486487,Fish,29.72972972972973,0
HakyuBon,185,93,17,1,1,holdem,50.27027027027027,9.18918918918919,Fish,41.08108108108108,0
Camelwalk,185,121,6,1,2,holdem,65.4054054054054,3.2432432432432434,Fish,62.16216216216216,2
fmb,185,92,40,1,1,holdem,49.72972972972973,21.62162162162162,LAG,28.108108108108112,3
kaapaie,185,63,29,1,3,holdem,34.054054054054056,15.675675675675675,LAG,18.37837837837838,0
Splashe,185,137,19,1,3,holdem,74.05405405405405,10.27027027027027,Fish,63.783783783783775,2
Drivelll,185,105,2,1,3,holdem,56.75675675675676,1.0810810810810811,Fish,55.67567567567568,2
dave4321,185,103,72,2,1,"holdem,holdem1",55.67567567567567,38.91891891891892,LAG,16.75675675675675,3
Bar1,185,105,0,1,1,holdem,56.75675675675676,0.0,Fish,56.75675675675676,2
shiver,185,164,1,1,2,holdem,88.64864864864866,0.5405405405405406,Fish,88.10810810810811,2
tripkings,185,118,16,1,1,holdem,63.78378378378379,8.64864864864865,Fish,55.13513513513514,2
zuck,185,66,17,1,18,holdem,35.67567567567568,9.18918918918919,Fish,26.486486486486488,0
jl1,185,99,28,1,1,holdem,53.51351351351351,15.135135135135137,LAG,38.37837837837837,2
sbs,185,72,8,1,4,holdem,38.91891891891892,4.324324324324325,Fish,34.5945945945946,0
Locoman,185,109,35,1,1,holdem,58.91891891891892,18.91891891891892,LAG,40.0,2
soho1,185,112,30,1,1,holdem,60.54054054054055,16.216216216216218,LAG,44.32432432432433,2
mew2,185,66,7,1,4,holdem,35.67567567567568,3.783783783783784,Fish,31.89189189189189,0
goober,185,134,17,1,2,holdem,72.43243243243244,9.18918918918919,Fish,63.24324324324324,2
levesque,185,64,8,1,2,holdem,34.5945945945946,4.324324324324325,Fish,30.270270270270277,0
DrJ2,185,38,16,1,1,holdem,20.54054054054054,8.64864864864865,Rock,11.891891891891891,0
LeeCrook8,185,43,11,1,2,holdem,23.24324324324325,5.9459459459459465,Rock,17.2972972972973,0
dmfwcph,184,55,27,1,1,holdem,29.89130434782609,14.673913043478262,Fish,15.217391304347824,0
wannabee,184,75,37,2,1,"holdem,holdem1",40.76086956521739,20.108695652173918,LAG,20.65217391304348,0
oepygmy,184,59,13,1,1,holdem,32.065217391304344,7.065217391304348,Fish,25.0,0
fadhlm,184,103,35,1,2,holdem,55.97826086956522,19.021739130434785,LAG,36.95652173913044,2
billybobj,184,82,7,2,2,"holdem,holdem1",44.56521739130434,3.804347826086957,Fish,40.76086956521739,0
Geeker2,184,46,9,1,4,holdem,25.0,4.891304347826087,Fish,20.108695652173918,0
Exocet,184,152,22,1,1,holdem,82.6086956521739,11.956521739130435,Fish,70.65217391304347,2
Rash,184,148,99,2,7,"holdem,holdem1",80.43478260869566,53.80434782608695,LAG,26.630434782608702,1
FlopDnuts,184,70,8,1,4,holdem,38.04347826086957,4.3478260869565215,Fish,33.69565217391305,0
atownfats,184,45,11,1,2,holdem,24.456521739130437,5.978260869565218,Rock,18.47826086956521,0
Kennedy,184,104,60,2,4,"holdem,holdem1",56.52173913043478,32.608695652173914,LAG,23.913043478260867,3
Coach2,184,114,15,2,3,"holdem,holdem1",61.95652173913043,8.152173913043478,Fish,53.80434782608695,2
^73midget,184,62,17,1,2,holdem,33.69565217391305,9.239130434782608,Fish,24.45652173913044,0
Tie,184,131,43,1,1,holdem,71.19565217391305,23.369565217391305,LAG,47.82608695652174,3
Duco,184,145,54,2,3,"holdem,holdem1",78.80434782608695,29.347826086956523,LAG,49.45652173913043,3
Devilfish,184,109,9,1,1,holdem,59.2391304347826,4.891304347826087,Fish,54.34782608695652,2
steaming,184,126,47,1,2,holdem,68.47826086956522,25.543478260869566,LAG,42.934782608695656,3
doshun,184,122,2,1,1,holdem,66.30434782608695,1.0869565217391304,Fish,65.21739130434783,2
Hutton,184,62,18,1,2,holdem,33.69565217391305,9.782608695652174,Fish,23.913043478260875,0
Repo_Meat,184,165,143,2,5,"holdem,holdem1",89.67391304347827,77.71739130434783,LAG,11.956521739130435,1
Mrs_More,184,90,7,1,1,holdem,48.91304347826087,3.804347826086957,Fish,45.10869565217391,0
worow,184,73,32,1,2,holdem,39.67391304347826,17.391304347826086,LAG,22.28260869565217,0
keybored,183,67,21,1,1,holdem,36.6120218579235,11.475409836065571,Fish,25.13661202185793,0
SBarker,183,43,12,1,1,holdem,23.49726775956284,6.557377049180328,Rock,16.939890710382514,0
MadHatter,183,167,37,2,1,"holdem,holdem1",91.2568306010929,20.21857923497268,LAG,71.03825136612022,2
BackBone,183,124,91,2,4,"holdem,holdem1",67.75956284153006,49.72677595628415,LAG,18.032786885245905,3
FAR2L8,183,59,3,1,1,holdem,32.240437158469945,1.639344262295082,Fish,30.601092896174865,0
The_one,183,138,104,1,2,holdem,75.40983606557377,56.830601092896174,LAG,18.5792349726776,1
Jabba,183,132,24,1,2,holdem,72.1311475409836,13.114754098360656,Fish,59.01639344262295,2
willyam,183,80,28,2,4,"holdem,holdem1",43.71584699453552,15.300546448087433,LAG,28.415300546448087,0
azazello,183,84,16,1,3,holdem,45.90163934426229,8.743169398907105,Fish,37.15846994535519,0
MrGATES,183,119,25,2,2,"holdem,holdemii",65.02732240437157,13.661202185792352,Fish,51.366120218579226,2
Stewie,183,145,6,1,1,holdem,79.23497267759562,3.278688524590164,Fish,75.95628415300546,2
Mitti,183,100,31,2,2,"holdem,holdem1",54.644808743169406,16.939890710382514,LAG,37.70491803278689,2
Landceal2,183,109,35,1,2,holdem,59.56284153005464,19.12568306010929,LAG,40.43715846994535,2
Datz_It,183,74,8,2,4,"holdem,holdem1",40.43715846994536,4.371584699453552,Fish,36.06557377049181,0
JackD,183,71,10,1,3,holdem,38.79781420765027,5.46448087431694,Fish,33.33333333333333,0
Eldon2,183,102,39,1,3,holdem,55.73770491803278,21.311475409836063,LAG,34.42622950819672,3
azgmh,183,176,164,1,1,holdem,96.17486338797814,89.61748633879782,LAG,6.557377049180317,1
trii,183,82,21,1,1,holdem,44.80874316939891,11.475409836065571,Fish,33.333333333333336,0
StuSoft,182,105,3,1,2,holdem,57.692307692307686,1.6483516483516485,Fish,56.04395604395604,2
Wundah,182,44,19,1,1,holdem,24.17582417582417,10.43956043956044,Rock,13.736263736263735,0
What,182,96,35,2,1,"holdem,holdem1",52.74725274725275,19.230769230769237,LAG,33.51648351648352,2
Derby,182,141,0,1,2,holdem,77.47252747252747,0.0,Fish,77.47252747252747,2
alon,182,150,63,1,1,holdem,82.41758241758241,34.61538461538461,LAG,47.8021978021978,3
jet[3],182,109,76,1,2,holdem,59.89010989010989,41.75824175824176,LAG,18.13186813186813,3
eentsy,182,63,5,1,2,holdem,34.61538461538461,2.7472527472527477,Fish,31.868131868131865,0
twitch,182,90,9,1,2,holdem,49.45054945054945,4.945054945054945,Fish,44.50549450549451,0
don95,182,57,16,1,1,holdem,31.31868131868132,8.791208791208792,Fish,22.52747252747253,0
analboy,182,97,28,2,1,"holdem,holdem1",53.2967032967033,15.384615384615383,LAG,37.91208791208791,2
Badmood,182,105,44,1,1,holdem,57.692307692307686,24.17582417582417,LAG,33.51648351648351,3
RivermaN1,182,175,174,2,1,"holdem,holdem1",96.15384615384616,95.6043956043956,LAG,0.5494505494505546,1
Chuck,182,125,32,2,2,"holdem,holdem1",68.68131868131869,17.582417582417584,LAG,51.0989010989011,2
chipp,182,58,29,1,2,holdem,31.868131868131865,15.934065934065933,LAG,15.934065934065933,0
Gold,182,67,5,1,3,holdem,36.81318681318682,2.7472527472527477,Fish,34.06593406593407,0
Pittmeist,182,68,32,1,1,holdem,37.362637362637365,17.582417582417584,LAG,19.78021978021978,0
KHead4,182,33,4,1,2,holdem,18.13186813186813,2.197802197802198,Rock,15.934065934065934,0
waug_,182,131,106,2,2,"holdem,holdem1",71.97802197802197,58.24175824175825,LAG,13.736263736263725,1
Thaistick,182,77,42,2,1,"holdem,holdemii",42.30769230769231,23.07692307692308,LAG,19.23076923076923,0
Beowulf,182,126,72,2,4,"holdem,holdem1",69.23076923076923,39.56043956043956,LAG,29.670329670329664,3
D-von,182,110,46,1,8,holdem,60.43956043956044,25.274725274725277,LAG,35.16483516483517,3
MrPGA2U,182,110,2,2,1,"holdem,holdem1",60.43956043956044,1.098901098901099,Fish,59.340659340659336,2
duhman,182,171,10,2,1,"holdem,holdem1",93.95604395604396,5.494505494505495,Fish,88.46153846153847,2
willie,182,87,10,1,3,holdem,47.8021978021978,5.494505494505495,Fish,42.30769230769231,0
WlyDaPIMP,182,167,145,1,1,holdem,91.75824175824177,79.67032967032966,LAG,12.087912087912088,1
Lightning,182,62,18,2,1,"holdem,holdemii",34.065934065934066,9.89010989010989,Fish,24.17582417582417,0
Jonty,182,109,54,1,7,holdem,59.89010989010989,29.67032967032967,LAG,30.21978021978022,3
Rick001,182,45,4,1,2,holdem,24.725274725274726,2.197802197802198,Rock,22.52747252747253,0
OldMan^,182,83,15,1,2,holdem,45.604395604395606,8.241758241758241,Fish,37.362637362637365,0
toej,181,35,11,1,1,holdem,19.33701657458564,6.077348066298343,Rock,13.259668508287294,0
igor_96,181,106,9,1,1,holdem,58.5635359116022,4.972375690607735,Fish,53.59116022099447,2
SLOW47,181,121,0,1,1,holdem1,66.85082872928176,0.0,Fish,66.85082872928176,2
bdk,181,120,24,2,2,"holdem,holdem1",66.29834254143645,13.259668508287293,Fish,53.03867403314917,2
mustang5,181,122,34,2,2,"holdem,holdem1",67.40331491712708,18.78453038674033,LAG,48.61878453038675,2
W0lph2,181,17,4,1,1,holdem,9.392265193370166,2.209944751381215,Rock,7.182320441988951,0
