Data      810589906  3  1 Bf  -     -     -         2995   10    0 
Data      810589907  3  3 f   -     -     -         2985    0    0 
Data      810589929  3  2 Bc  b     -     -         2985   60  110 
Data      810589946  3  1 Bcc kc    kc    kc        3035  140    0 9h Kd
Data      810589968  2  2 Br  r     b     b         2895  160  280 
Data      810589992  2  1 Bf  -     -     -         3015   10    0 
Data      810589994  2  2 Bf  -     -     -         3005   20    0 
Data      810589998  2  1 Bcc kc    kf    -         2985   60    0 
Data      810590012  2  2 B   -     -     -         2925   20   30 
Data      810590017  3  1 Bf  -     -     -         2935   10    0 
Data      810590020  3  3 r   k     b     -         2925   80  130 
Data      810590040  3  2 Bc  b     k     kc        2975  100  240 3h Kc
Data      810590076  3  1 Bf  -     -     -         3115   10    0 
Data      810590082  3  3 f   -     -     -         3105    0    0 
Data      810590094  3  2 Br  kc    kr    -         3105  160  290 
Data      810590115  3  1 Br  bc    kc    kc        3235  160  360 Qh Kd
Data      810590143  3  3 rc  c     c     c         3435  160  340 5c Ah
Data      810590167  3  2 Bf  -     -     -         3615   20    0 
Data      810590187  3  1 Bcc kf    -     -         3595   40    0 
Data      810590204  3  3 c   f     -     -         3555   20    0 
Data      810590230  3  2 B   -     -     -         3535   20   30 
Data      810590239  3  1 Br  bc    b     b         3545  160  280 
Data      810590265  3  3 f   -     -     -         3665    0    0 
Data      810590287  4  3 c   bc    kc    kc        3665  140    0 9s 9h
Data      810590326  4  2 Bc  kc    k     b         3525  100  250 6c Kd
Data      810590360  4  1 Bc  kc    k     k         3675   40   80 9d Ad
Data      810590401  4  4 f   -     -     -         3715    0    0 
Data      810590433  4  3 f   -     -     -         3715    0    0 
Data      810590460  4  2 Bc  b     -     -         3715   60  140 
Data      810590488  4  1 Bf  -     -     -         3795   10    0 
Data      810590518  4  4 f   -     -     -         3785    0    0 
